# frequency radius F_z
157919 0.00673826 3.93487136510657e-12
157919 0.00686577 3.89175308290848e-12
157919 0.00699329 3.91687317809646e-12
157919 0.00712081 4.04838508679851e-12
157919 0.00724832 4.32580566789056e-12
157919 0.00737584 4.75877870421429e-12
157919 0.00750336 5.22383048292333e-12
157919 0.00763087 5.43364375483721e-12
157919 0.00775839 5.27575724662810e-12
157919 0.00788591 4.99857396264365e-12
157919 0.00801342 4.83572616840098e-12
157919 0.00814094 4.85289190110088e-12
157919 0.00826846 5.06071726132080e-12
157919 0.00839597 5.49372979454849e-12
157919 0.00852349 6.19402978094057e-12
157919 0.00865101 7.01763358415844e-12
157919 0.00877852 7.35668591319656e-12
157919 0.00890604 6.81609139061388e-12
157919 0.00903356 6.01697565432692e-12
157919 0.00916107 5.51838137850041e-12
157919 0.00928859 5.39861669415331e-12
157919 0.00941611 5.62334771689434e-12
157919 0.00954362 6.22244261036740e-12
157919 0.00967114 7.30031069890764e-12
157919 0.00979866 8.79093201682892e-12
157919 0.00992617 9.64462783716987e-12
157919 0.0100537 8.69044982254512e-12
157919 0.0101812 7.20604888301588e-12
157919 0.0103087 6.31080998440693e-12
157919 0.0104362 5.99843994824565e-12
157919 0.0105638 6.11618428432228e-12
157919 0.0106913 6.68489507289644e-12
157919 0.0108188 7.93904838377318e-12
157919 0.0109463 1.01150290789968e-11
157919 0.0110738 1.18467392483079e-11
157919 0.0112013 1.04023136037322e-11
157919 0.0113289 8.15521130639785e-12
157919 0.0114564 7.00676911802756e-12
157919 0.0115839 6.67843146817475e-12
157919 0.0117114 6.82502888577605e-12
157919 0.0118389 7.39820318317523e-12
157919 0.0119664 8.70579723004675e-12
157919 0.012094 1.14150069720784e-11
157919 0.0122215 1.42245018883690e-11
157919 0.012349 1.18483405438832e-11
157919 0.0124765 8.63191636828206e-12
157919 0.012604 7.29765143044809e-12
157919 0.0127315 7.04977200383692e-12
157919 0.0128591 7.35484844042603e-12
157919 0.0129866 8.08473046812791e-12
157919 0.0131141 9.55286775705919e-12
157919 0.0132416 1.28514631958437e-11
157919 0.0133691 1.71753473257396e-11
157919 0.0134966 1.33611392138336e-11
157919 0.0136242 9.23998139379534e-12
157919 0.0137517 7.76787774470601e-12
157919 0.0138792 7.47001453012047e-12
157919 0.0140067 7.74999186463330e-12
157919 0.0141342 8.49513632098387e-12
157919 0.0142617 1.00496281695591e-11
157919 0.0143893 1.39255611980503e-11
157919 0.0145168 2.02345863212211e-11
157919 0.0146443 1.44147098800499e-11
157919 0.0147718 1.00741950515082e-11
157919 0.0148993 8.80079425862078e-12
157919 0.0150268 8.56203352264851e-12
157919 0.0151544 8.78128632199257e-12
157919 0.0152819 9.36799356514745e-12
157919 0.0154094 1.07178467271218e-11
157919 0.0155369 1.48445690242109e-11
157919 0.0156644 2.30584015030360e-11
157919 0.0157919 1.44094758332060e-11
157919 0.0159195 1.07025775884664e-11
157919 0.016047 9.91652886197223e-12
157919 0.0161745 9.93039332930899e-12
157919 0.016302 1.02702839405299e-11
157919 0.0164295 1.08645267085506e-11
157919 0.016557 1.21029670271980e-11
157919 0.0166846 1.65083085445953e-11
157919 0.0168121 2.57752216613693e-11
157919 0.0169396 1.42178089935597e-11
157919 0.0170671 1.15190770163484e-11
157919 0.0171946 1.10802844495023e-11
157919 0.0173221 1.12285018939680e-11
157919 0.0174497 1.16296078274454e-11
157919 0.0175772 1.22689205206573e-11
157919 0.0177047 1.35625491461886e-11
157919 0.0178322 1.87474426648902e-11
157919 0.0179597 2.62848726522390e-11
157919 0.0180872 1.47464151683243e-11
157919 0.0182148 1.32022919408590e-11
157919 0.0183423 1.30561916727430e-11
157919 0.0184698 1.32229853140475e-11
157919 0.0185973 1.34247020352618e-11
157919 0.0187248 1.37364209013953e-11
157919 0.0188523 1.47841432501905e-11
157919 0.0189799 2.13692022735836e-11
157919 0.0191074 2.26420745279227e-11
157919 0.0192349 1.55780858069853e-11
157919 0.0193624 1.51685752909171e-11
157919 0.0194899 1.55194116356200e-11
157919 0.0196174 1.59809732943563e-11
157919 0.019745 1.61898048678140e-11
157919 0.0198725 1.61504260255379e-11
157919 0.02 1.67268682527469e-11

159195 0.001 1.24153027245068e-14
159195 0.00112752 2.58027713608151e-14
159195 0.00125503 4.84698369929558e-14
159195 0.00138255 8.25233828601576e-14
159195 0.00151007 1.27323914506592e-13
159195 0.00163758 1.78362772098784e-13
159195 0.0017651 2.28556983723799e-13
159195 0.00189262 2.71460484864186e-13
159195 0.00202013 3.03882364957527e-13
159195 0.00214765 3.26570772514752e-13
159195 0.00227517 3.43835653976224e-13
159195 0.00240268 3.63225039512761e-13
159195 0.0025302 3.94975197544497e-13
159195 0.00265772 4.49520880231893e-13
159195 0.00278523 5.31906681305661e-13
159195 0.00291275 6.36359824868874e-13
159195 0.00304027 7.47806190660489e-13
159195 0.00316779 8.50641283747818e-13
159195 0.0032953 9.36248742476855e-13
159195 0.00342282 1.00423690395238e-12
159195 0.00355034 1.06026540208496e-12
159195 0.00367785 1.11404495132434e-12
159195 0.00380537 1.17740517112394e-12
159195 0.00393289 1.25978536581078e-12
159195 0.0040604 1.36121186286032e-12
159195 0.00418792 1.47079526202116e-12
159195 0.00431544 1.57664840827301e-12
159195 0.00444295 1.67677859089254e-12
159195 0.00457047 1.77962510906644e-12
159195 0.00469799 1.89710247733794e-12
159195 0.0048255 2.03698279117629e-12
159195 0.00495302 2.19728389971583e-12
159195 0.00508054 2.36219778138889e-12
159195 0.00520805 2.50333523078042e-12
159195 0.00533557 2.59671836556017e-12
159195 0.00546309 2.64461575464604e-12
159195 0.0055906 2.67330795738512e-12
159195 0.00571812 2.71641235333026e-12
159195 0.00584564 2.80756996965260e-12
159195 0.00597315 2.97780775376064e-12
159195 0.00610067 3.24078025146857e-12
159195 0.00622819 3.55871292565900e-12
159195 0.0063557 3.82320465341428e-12
159195 0.00648322 3.93287555530238e-12
159195 0.00661074 3.90821897795976e-12
159195 0.00673826 3.84843725446245e-12
159195 0.00686577 3.82992359216439e-12
159195 0.00699329 3.89645920123935e-12
159195 0.00712081 4.08704302942986e-12
159195 0.00724832 4.43611358470093e-12
159195 0.00737584 4.90793527150415e-12
159195 0.00750336 5.28642574829653e-12
159195 0.00763087 5.30688800646345e-12
159195 0.00775839 5.05347828183983e-12
159195 0.00788591 4.81792329500516e-12
159195 0.00801342 4.74440530518773e-12
159195 0.00814094 4.85619899895490e-12
159195 0.00826846 5.17194279934154e-12
159195 0.00839597 5.74034097814941e-12
159195 0.00852349 6.54482863910457e-12
159195 0.00865101 7.19578362501824e-12
159195 0.00877852 7.02628096377256e-12
159195 0.00890604 6.24561160850008e-12
159195 0.00903356 5.59295490278007e-12
159195 0.00916107 5.31936852435672e-12
159195 0.00928859 5.40166091109433e-12
159195 0.00941611 5.83513494156275e-12
159195 0.00954362 6.70154258735291e-12
159195 0.00967114 8.06775195695851e-12
159195 0.00979866 9.36127721049422e-12
159195 0.00992617 9.06699879505429e-12
159195 0.0100537 7.57729910015724e-12
159195 0.0101812 6.44731478181242e-12
159195 0.0103087 5.95652335734660e-12
159195 0.0104362 5.93489764391227e-12
159195 0.0105638 6.33384019818202e-12
159195 0.0106913 7.31864394439253e-12
159195 0.0108188 9.19907595781422e-12
159195 0.0109463 1.13985888097061e-11
159195 0.0110738 1.09274049684782e-11
159195 0.0112013 8.56942434787874e-12
159195 0.0113289 7.11169894467202e-12
159195 0.0114564 6.60473065598769e-12
159195 0.0115839 6.64019501902853e-12
159195 0.0117114 7.08461053599691e-12
159195 0.0118389 8.14370636728684e-12
159195 0.0119664 1.04381717890158e-11
159195 0.012094 1.36709056401626e-11
159195 0.0122215 1.25285040264745e-11
159195 0.012349 9.01171664601218e-12
159195 0.0124765 7.34149888854314e-12
159195 0.012604 6.93231901921442e-12
159195 0.0127315 7.14771251769681e-12
159195 0.0128591 7.78442186296352e-12
159195 0.0129866 9.05564926704316e-12
159195 0.0131141 1.19044816397941e-11
159195 0.0132416 1.65683497760034e-11
159195 0.0133691 1.40345487668957e-11
159195 0.0134966 9.47654472257826e-12
159195 0.0136242 7.75232178217944e-12
159195 0.0137517 7.35030049671512e-12
159195 0.0138792 7.56966893025573e-12
159195 0.0140067 8.24875947268296e-12
159195 0.0141342 9.66316506564823e-12
159195 0.0142617 1.31509651827041e-11
159195 0.0143893 1.97013670135102e-11
159195 0.0145168 1.47652105535717e-11
159195 0.0146443 1.00820915488212e-11
159195 0.0147718 8.70010278383504e-12
159195 0.0148993 8.42417316739431e-12
159195 0.0150268 8.62303071522086e-12
159195 0.0151544 9.18574674456232e-12
159195 0.0152819 1.04803705580022e-11
159195 0.0154094 1.44372791110358e-11
159195 0.0155369 2.26910759526090e-11
159195 0.0156644 1.42363131838026e-11
159195 0.0157919 1.05318064674402e-11
159195 0.0159195 9.75633148581116e-12
159195 0.016047 9.77535946819842e-12
159195 0.0161745 1.01173068084610e-11
159195 0.016302 1.07163464309617e-11
159195 0.0164295 1.19909134953427e-11
159195 0.016557 1.66777794152945e-11
159195 0.0166846 2.48307785575281e-11
159195 0.0168121 1.36481922311572e-11
159195 0.0169396 1.12663457736132e-11
159195 0.0170671 1.09012748347824e-11
159195 0.0171946 1.10762573291168e-11
159195 0.0173221 1.14928166178849e-11
159195 0.0174497 1.21618436386758e-11
159195 0.0175772 1.35961791065814e-11
159195 0.0177047 2.00027177440853e-11
159195 0.0178322 2.31710391268079e-11
159195 0.0179597 1.40990046480489e-11
159195 0.0180872 1.29300145848555e-11
159195 0.0182148 1.28635946571623e-11
159195 0.0183423 1.30444275460229e-11
159195 0.0184698 1.32468500086382e-11
159195 0.0185973 1.36149222751270e-11
159195 0.0187248 1.49789689174424e-11
159195 0.0188523 2.52179720301408e-11
159195 0.0189799 1.91025499165481e-11
159195 0.0191074 1.51035439325630e-11
159195 0.0192349 1.49711285319486e-11
159195 0.0193624 1.53792841249540e-11
159195 0.0194899 1.58059120990778e-11
159195 0.0196174 1.59300119837563e-11
159195 0.019745 1.59143295894069e-11
159195 0.0198725 1.70754090994852e-11
159195 0.02 3.49865714151339e-11

160470 0.001 1.28333914467680e-14
160470 0.00112752 2.66406717465169e-14
160470 0.00125503 4.99241350809411e-14
160470 0.00138255 8.46641316966402e-14
160470 0.00151007 1.29908304671189e-13
160470 0.00163758 1.80783476996300e-13
160470 0.0017651 2.30065022083944e-13
160470 0.00189262 2.71517621458433e-13
160470 0.00202013 3.02380133359004e-13
160470 0.00214765 3.23872987004570e-13
160470 0.00227517 3.40780539784611e-13
160470 0.00240268 3.61141629107344e-13
160470 0.0025302 3.95529321370668e-13
160470 0.00265772 4.54041640730175e-13
160470 0.00278523 5.40243112504613e-13
160470 0.00291275 6.46344528761679e-13
160470 0.00304027 7.56331694997504e-13
160470 0.00316779 8.55410391030478e-13
160470 0.0032953 9.36590366375331e-13
160470 0.00342282 1.00091337735386e-12
160470 0.00355034 1.05508037314254e-12
160470 0.00367785 1.10955457704442e-12
160470 0.00380537 1.17624287825927e-12
160470 0.00393289 1.26303182401306e-12
160470 0.0040604 1.36696657186900e-12
160470 0.00418792 1.47557378013748e-12
160470 0.00431544 1.57875560690076e-12
160470 0.00444295 1.67770662936850e-12
160470 0.00457047 1.78270620229286e-12
160470 0.00469799 1.90526919144273e-12
160470 0.0048255 2.05085673294289e-12
160470 0.00495302 2.21364947701566e-12
160470 0.00508054 2.37313761512932e-12
160470 0.00520805 2.49947457788527e-12
160470 0.00533557 2.57543759787275e-12
160470 0.00546309 2.61292761019622e-12
160470 0.0055906 2.64256325306740e-12
160470 0.00571812 2.69848564601428e-12
160470 0.00584564 2.81425786220314e-12
160470 0.00597315 3.01755230830804e-12
160470 0.00610067 3.30748010766922e-12
160470 0.00622819 3.61769516324420e-12
160470 0.0063557 3.82605754560981e-12
160470 0.00648322 3.87148590797791e-12
160470 0.00661074 3.82078655021572e-12
160470 0.00673826 3.77195355761421e-12
160470 0.00686577 3.78513937455798e-12
160470 0.00699329 3.89970901105820e-12
160470 0.00712081 4.15593394914085e-12
160470 0.00724832 4.57021645338561e-12
160470 0.00737584 5.03379711449742e-12
160470 0.00750336 5.26146016128838e-12
160470 0.00763087 5.11815685649466e-12
160470 0.00775839 4.84506109048480e-12
160470 0.00788591 4.68333275064351e-12
160470 0.00801342 4.70146798698305e-12
160470 0.00814094 4.91060144153930e-12
160470 0.00826846 5.34657711593989e-12
160470 0.00839597 6.04932804800395e-12
160470 0.00852349 6.84986607560104e-12
160470 0.00865101 7.10813181148749e-12
160470 0.00877852 6.51203410059516e-12
160470 0.00890604 5.74458586144155e-12
160470 0.00903356 5.30598406803015e-12
160470 0.00916107 5.24110500204343e-12
160470 0.00928859 5.51980421388665e-12
160470 0.00941611 6.18774051371370e-12
160470 0.00954362 7.35142136245762e-12
160470 0.00967114 8.81619107904735e-12
160470 0.00979866 9.26773891950611e-12
160470 0.00992617 8.02408549453912e-12
160470 0.0100537 6.67565369073796e-12
160470 0.0101812 5.97485673539369e-12
160470 0.0103087 5.80295838720589e-12
160470 0.0104362 6.04611668151659e-12
160470 0.0105638 6.79337474368274e-12
160470 0.0106913 8.33900925045175e-12
160470 0.0108188 1.06455583368370e-11
160470 0.0109463 1.12825003047644e-11
160470 0.0110738 9.10298875267202e-12
160470 0.0112013 7.30509228605638e-12
160470 0.0113289 6.57580551447304e-12
160470 0.0114564 6.48468788139293e-12
160470 0.0115839 6.80883591087447e-12
160470 0.0117114 7.65308421077856e-12
160470 0.0118389 9.53767174457187e-12
160470 0.0119664 1.27981353206394e-11
160470 0.012094 1.31279478985400e-11
160470 0.0122215 9.52928021142295e-12
160470 0.012349 7.45352895702779e-12
160470 0.0124765 6.84362368737098e-12
160470 0.012604 6.95493076448841e-12
160470 0.0127315 7.49977002044330e-12
160470 0.0128591 8.59373900887407e-12
160470 0.0129866 1.10112645156822e-11
160470 0.0131141 1.56609837324487e-11
160470 0.0132416 1.47713969524093e-11
160470 0.0133691 9.81903472180496e-12
160470 0.0134966 7.77540932176096e-12
160470 0.0136242 7.24469573672038e-12
160470 0.0137517 7.39402678890718e-12
160470 0.0138792 8.00353895130467e-12
160470 0.0140067 9.27784362899003e-12
160470 0.0141342 1.23677885903068e-11
160470 0.0142617 1.89530063854007e-11
160470 0.0143893 1.52595286053583e-11
160470 0.0145168 1.01466776350924e-11
160470 0.0146443 8.61693396768639e-12
160470 0.0147718 8.29126075302248e-12
160470 0.0148993 8.46389725718406e-12
160470 0.0150268 8.99686871827768e-12
160470 0.0151544 1.02205409774961e-11
160470 0.0152819 1.39401266124705e-11
160470 0.0154094 2.23032661208891e-11
160470 0.0155369 1.41823177184272e-11
160470 0.0156644 1.03903091221072e-11
160470 0.0157919 9.60382819687086e-12
160470 0.0159195 9.62061762456140e-12
160470 0.016047 9.96075519869717e-12
160470 0.0161745 1.05593065236175e-11
160470 0.016302 1.18509121315015e-11
160470 0.0164295 1.67163797353228e-11
160470 0.016557 2.39738281428913e-11
160470 0.0166846 1.32036205880791e-11
160470 0.0168121 1.10408911466004e-11
160470 0.0169396 1.07291697107835e-11
160470 0.0170671 1.09238597213621e-11
160470 0.0171946 1.13524400616382e-11
160470 0.0173221 1.20482782811176e-11
160470 0.0174497 1.36243538869153e-11
160470 0.0175772 2.13198591177003e-11
160470 0.0177047 2.07159449633098e-11
160470 0.0178322 1.35982765423919e-11
160470 0.0179597 1.26866736386637e-11
160470 0.0180872 1.26780810012522e-11
160470 0.0182148 1.28664901103215e-11
160470 0.0183423 1.30725295817810e-11
160470 0.0184698 1.35076814526868e-11
160470 0.0185973 1.52752758035500e-11
160470 0.0187248 2.95644580164417e-11
160470 0.0188523 1.71404190237283e-11
160470 0.0189799 1.47489386953771e-11
160470 0.0191074 1.47937651701705e-11
160470 0.0192349 1.52349631448251e-11
160470 0.0193624 1.56126005376643e-11
160470 0.0194899 1.56657881522327e-11
160470 0.0196174 1.57277217534965e-11
160470 0.019745 1.79147096548415e-11
160470 0.0198725 2.94573783829665e-11
160470 0.02 1.63441614363169e-11

161745 0.001 1.32614939398574e-14
161745 0.00112752 2.74954499497829e-14
161745 0.00125503 5.13972230075788e-14
161745 0.00138255 8.68067422958156e-14
161745 0.00151007 1.32446674383762e-13
161745 0.00163758 1.83088662545478e-13
161745 0.0017651 2.31400321494894e-13
161745 0.00189262 2.71389609633178e-13
161745 0.00202013 3.00736663967352e-13
161745 0.00214765 3.21133782640468e-13
161745 0.00227517 3.37842379250024e-13
161745 0.00240268 3.59387917201881e-13
161745 0.0025302 3.96620379888967e-13
161745 0.00265772 4.59139788921868e-13
161745 0.00278523 5.48863955465909e-13
161745 0.00291275 6.56057791541944e-13
161745 0.00304027 7.64085946711882e-13
161745 0.00316779 8.59211829993270e-13
161745 0.0032953 9.36086971246985e-13
161745 0.00342282 9.97101197126638e-13
161745 0.00355034 1.04993379427575e-12
161745 0.00367785 1.10571286848534e-12
161745 0.00380537 1.17613579779170e-12
161745 0.00393289 1.26708657142317e-12
161745 0.0040604 1.37265099811589e-12
161745 0.00418792 1.47958721504515e-12
161745 0.00431544 1.58024573407279e-12
161745 0.00444295 1.67884736144192e-12
161745 0.00457047 1.78691078868886e-12
161745 0.00469799 1.91495897500434e-12
161745 0.0048255 2.06567802365812e-12
161745 0.00495302 2.22900615154627e-12
161745 0.00508054 2.38007241356489e-12
161745 0.00520805 2.48993613603739e-12
161745 0.00533557 2.55016416156706e-12
161745 0.00546309 2.58099874243867e-12
161745 0.0055906 2.61559594179934e-12
161745 0.00571812 2.68829527696748e-12
161745 0.00584564 2.83205919705432e-12
161745 0.00597315 3.06817648696659e-12
161745 0.00610067 3.37534419830461e-12
161745 0.00622819 3.65858155127857e-12
161745 0.0063557 3.80143274453471e-12
161745 0.00648322 3.79586934126030e-12
161745 0.00661074 3.73651760432119e-12
161745 0.00673826 3.70839302052142e-12
161745 0.00686577 3.75947291724782e-12
161745 0.00699329 3.92901006780131e-12
161745 0.00712081 4.25435005529558e-12
161745 0.00724832 4.71271221546148e-12
161745 0.00737584 5.10407082541833e-12
161745 0.00750336 5.14953986231602e-12
161745 0.00763087 4.90682200654479e-12
161745 0.00775839 4.67124884777578e-12
161745 0.00788591 4.59581195577490e-12
161745 0.00801342 4.70562698586339e-12
161745 0.00814094 5.01974261118433e-12
161745 0.00826846 5.58749822285352e-12
161745 0.00839597 6.38455850598906e-12
161745 0.00852349 6.99015356139114e-12
161745 0.00865101 6.75282435210213e-12
161745 0.00877852 5.97100932659090e-12
161745 0.00890604 5.36690882979087e-12
161745 0.00903356 5.14444350577507e-12
161745 0.00916107 5.27326007151199e-12
161745 0.00928859 5.76029585599447e-12
161745 0.00941611 6.69976801288516e-12
161745 0.00954362 8.11128650916886e-12
161745 0.00967114 9.17484643385239e-12
161745 0.00979866 8.48304127461565e-12
161745 0.00992617 7.00877379193757e-12
161745 0.0100537 6.06705811143501e-12
161745 0.0101812 5.72415793618242e-12
161745 0.0103087 5.81786155859508e-12
161745 0.0104362 6.35830998955432e-12
161745 0.0105638 7.57908595208956e-12
161745 0.0106913 9.71517255145196e-12
161745 0.0108188 1.13012384024155e-11
161745 0.0109463 9.72585401512355e-12
161745 0.0110738 7.61045730305905e-12
161745 0.0112013 6.60502547741199e-12
161745 0.0113289 6.36282997067805e-12
161745 0.0114564 6.56946379240597e-12
161745 0.0115839 7.22951296742565e-12
161745 0.0117114 8.74066200804714e-12
161745 0.0118389 1.17265554654464e-11
161745 0.0119664 1.34629209282726e-11
161745 0.012094 1.01988609959836e-11
161745 0.0122215 7.65526129536597e-12
161745 0.012349 6.79304167200577e-12
161745 0.0124765 6.78034655838405e-12
161745 0.012604 7.23217270894209e-12
161745 0.0127315 8.16839785229853e-12
161745 0.0128591 1.01920388981142e-11
161745 0.0129866 1.45205425779794e-11
161745 0.0131141 1.54611371189471e-11
161745 0.0132416 1.02952073982847e-11
161745 0.0133691 7.84872130979877e-12
161745 0.0134966 7.15778281710914e-12
161745 0.0136242 7.22567282450343e-12
161745 0.0137517 7.76229952988622e-12
161745 0.0138792 8.89998233176397e-12
161745 0.0140067 1.15989648700603e-11
161745 0.0141342 1.79633873516455e-11
161745 0.0142617 1.58960342051781e-11
161745 0.0143893 1.02812283478326e-11
161745 0.0145168 8.55489948400157e-12
161745 0.0146443 8.16474609916606e-12
161745 0.0147718 8.30496024129727e-12
161745 0.0148993 8.80323911913452e-12
161745 0.0150268 9.94394173276162e-12
161745 0.0151544 1.33728607691791e-11
161745 0.0152819 2.18389981978895e-11
161745 0.0154094 1.42533487127641e-11
161745 0.0155369 1.02786252119427e-11
161745 0.0156644 9.45898142564928e-12
161745 0.0157919 9.46621185595839e-12
161745 0.0159195 9.80077015723140e-12
161745 0.016047 1.03934675432663e-11
161745 0.0161745 1.16814637522645e-11
161745 0.016302 1.66084386054853e-11
161745 0.0164295 2.32949648617767e-11
161745 0.016557 1.28567546511840e-11
161745 0.0166846 1.08371142163861e-11
161745 0.0168121 1.05621905579388e-11
161745 0.0169396 1.07706008451738e-11
161745 0.0170671 1.12079156015662e-11
161745 0.0171946 1.19265023311058e-11
161745 0.0173221 1.36374880676729e-11
161745 0.0174497 2.25618484706533e-11
161745 0.0175772 1.89126966164890e-11
161745 0.0177047 1.31940713850047e-11
161745 0.0178322 1.24638135771466e-11
161745 0.0179597 1.24972799197649e-11
161745 0.0180872 1.26891502623985e-11
161745 0.0182148 1.29018597887067e-11
161745 0.0183423 1.34128520721916e-11
161745 0.0184698 1.56901386171772e-11
161745 0.0185973 3.13939335940551e-11
161745 0.0187248 1.59635242368663e-11
161745 0.0188523 1.44635669602025e-11
161745 0.0189799 1.46275422099975e-11
161745 0.0191074 1.50833259156793e-11
161745 0.0192349 1.54040314021949e-11
161745 0.0193624 1.54056959635358e-11
161745 0.0194899 1.56044993362976e-11
161745 0.0196174 1.96884910127661e-11
161745 0.019745 2.18299263934832e-11
161745 0.0198725 1.58102533443906e-11
161745 0.02 1.58733708892868e-11

163020 0.001 1.36996994492997e-14
163020 0.00112752 2.83669864347899e-14
163020 0.00125503 5.28880977801766e-14
163020 0.00138255 8.89484056586632e-14
163020 0.00151007 1.34934633399956e-13
163020 0.00163758 1.85275077430683e-13
163020 0.0017651 2.32564429188353e-13
163020 0.00189262 2.71084374853983e-13
163020 0.00202013 2.98965557340675e-13
163020 0.00214765 3.18371591928368e-13
163020 0.00227517 3.35044007942951e-13
163020 0.00240268 3.57986697879101e-13
163020 0.0025302 3.98253712312050e-13
163020 0.00265772 4.64774812843238e-13
163020 0.00278523 5.57678244647612e-13
163020 0.00291275 6.65406262805290e-13
163020 0.00304027 7.71031081201465e-13
163020 0.00316779 8.62077074687733e-13
163020 0.0032953 9.34819883236385e-13
163020 0.00342282 9.92912215120124e-13
163020 0.00355034 1.04495384233917e-12
163020 0.00367785 1.10262300553543e-12
163020 0.00380537 1.17706459678376e-12
163020 0.00393289 1.27175159211195e-12
163020 0.0040604 1.37804269946660e-12
163020 0.00418792 1.48281108536672e-12
163020 0.00431544 1.58131047219697e-12
163020 0.00444295 1.68045742949729e-12
163020 0.00457047 1.79238604333348e-12
163020 0.00469799 1.92607773788286e-12
163020 0.0048255 2.08100070346007e-12
163020 0.00495302 2.24253119831933e-12
163020 0.00508054 2.38232814574445e-12
163020 0.00520805 2.47507139650784e-12
163020 0.00533557 2.52212392444967e-12
163020 0.00546309 2.55017142004912e-12
163020 0.0055906 2.59362909219675e-12
163020 0.00571812 2.68691203543614e-12
163020 0.00584564 2.86121522996270e-12
163020 0.00597315 3.12721170486010e-12
163020 0.00610067 3.43774787462483e-12
163020 0.00622819 3.67585860062029e-12
163020 0.0063557 3.75325134911742e-12
163020 0.00648322 3.71395028710445e-12
163020 0.00661074 3.66003719089276e-12
163020 0.00673826 3.65994423726344e-12
163020 0.00686577 3.75508091303787e-12
163020 0.00699329 3.98617531938138e-12
163020 0.00712081 4.37710000468818e-12
163020 0.00724832 4.83913815662204e-12
163020 0.00737584 5.09466816593501e-12
163020 0.00750336 4.97553544457282e-12
163020 0.00763087 4.70621183795906e-12
163020 0.00775839 4.54041475739400e-12
163020 0.00788591 4.55369995183742e-12
163020 0.00801342 4.75777656718602e-12
163020 0.00814094 5.18868906447790e-12
163020 0.00826846 5.88577544840227e-12
163020 0.00839597 6.66646221673836e-12
163020 0.00852349 6.87217661298953e-12
163020 0.00865101 6.24749447028462e-12
163020 0.00877852 5.51007637892316e-12
163020 0.00890604 5.11746276890290e-12
163020 0.00903356 5.09406131073592e-12
163020 0.00916107 5.41509391089644e-12
163020 0.00928859 6.13934846239322e-12
163020 0.00941611 7.36699523511076e-12
163020 0.00954362 8.75600438747904e-12
163020 0.00967114 8.83018833050922e-12
163020 0.00979866 7.44419461460121e-12
163020 0.00992617 6.25054575608212e-12
163020 0.0100537 5.70598848923197e-12
163020 0.0101812 5.64694258947152e-12
163020 0.0103087 6.00564608096564e-12
163020 0.0104362 6.93565986196956e-12
163020 0.0105638 8.75170569677647e-12
163020 0.0106913 1.08891207186287e-11
163020 0.0108188 1.03410170807724e-11
163020 0.0109463 8.05045831291544e-12
163020 0.0110738 6.71071083113273e-12
163020 0.0112013 6.28150966206876e-12
163020 0.0113289 6.36593335256840e-12
163020 0.0114564 6.86694618835912e-12
163020 0.0115839 8.05559146556169e-12
163020 0.0117114 1.06026097710703e-11
163020 0.0118389 1.33475359806579e-11
163020 0.0119664 1.10029265283958e-11
163020 0.012094 7.97441467779046e-12
163020 0.0122215 6.79317339685380e-12
163020 0.012349 6.62901736250674e-12
163020 0.0124765 6.98304070344587e-12
163020 0.012604 7.77914061867562e-12
163020 0.0127315 9.45695547608034e-12
163020 0.0128591 1.32629056576418e-11
163020 0.0129866 1.59162453734329e-11
163020 0.0131141 1.09355186742908e-11
163020 0.0132416 7.98805834441018e-12
163020 0.0133691 7.09545254008445e-12
163020 0.0134966 7.06757469447313e-12
163020 0.0136242 7.52764071261526e-12
163020 0.0137517 8.53455142048469e-12
163020 0.0138792 1.08635363109129e-11
163020 0.0140067 1.67574886577648e-11
163020 0.0141342 1.66430045767027e-11
163020 0.0142617 1.05045415374649e-11
163020 0.0143893 8.51904681724225e-12
163020 0.0145168 8.04652701832352e-12
163020 0.0146443 8.14746541795680e-12
163020 0.0147718 8.60685528916468e-12
163020 0.0148993 9.65654822832835e-12
163020 0.0150268 1.27583827916598e-11
163020 0.0151544 2.12253687098051e-11
163020 0.0152819 1.44628667292761e-11
163020 0.0154094 1.01992856050452e-11
163020 0.0155369 9.32229444865995e-12
163020 0.0156644 9.31240541428024e-12
163020 0.0157919 9.63765277185247e-12
163020 0.0159195 1.02192984926071e-11
163020 0.016047 1.14830141684186e-11
163020 0.0161745 1.63496274457278e-11
163020 0.016302 2.28287752760041e-11
163020 0.0164295 1.25906485356132e-11
163020 0.016557 1.06513194241911e-11
163020 0.0166846 1.03991336319414e-11
163020 0.0168121 1.06160167414130e-11
163020 0.0169396 1.10588261551612e-11
163020 0.0170671 1.17949156807432e-11
163020 0.0171946 1.36248017346957e-11
163020 0.0173221 2.35860593161633e-11
163020 0.0174497 1.76046849387798e-11
163020 0.0175772 1.28561922011755e-11
163020 0.0177047 1.22557563170741e-11
163020 0.0178322 1.23196653556786e-11
163020 0.0179597 1.25125432557111e-11
163020 0.0180872 1.27344902592899e-11
163020 0.0182148 1.33275683268902e-11
163020 0.0183423 1.62366774737138e-11
163020 0.0184698 2.91817504400153e-11
163020 0.0185973 1.51896227559083e-11
163020 0.0187248 1.42200666081005e-11
163020 0.0188523 1.44666448943711e-11
163020 0.0189799 1.49229163494582e-11
163020 0.0191074 1.51843139555424e-11
163020 0.0192349 1.51564399880226e-11
163020 0.0193624 1.55601275086951e-11
163020 0.0194899 2.32331831490880e-11
